From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q8CY92	Q8CY92	unreviewed	Q8CY92_STRR6	Uncharacterized protein	spr1809	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	102	membrane [GO:0016020]
Q8DPW7	Q8DPW7	unreviewed	Q8DPW7_STRR6	HTH cro/C1-type domain-containing protein	spr0972	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	73	DNA binding [GO:0003677]
Q8CWT0	Q8CWT0	unreviewed	Q8CWT0_STRR6	ABC transporter substrate-binding protein-glutamine transport/Major cell binding factor	ABC-SBP spr0545	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	271	
Q8DNH6	Q8DNH6	reviewed	Y1717_STRR6	Uncharacterized RNA methyltransferase spr1717 (EC 2.1.1.-)	spr1717	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	451	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; rRNA (uridine-C5-)-methyltransferase activity [GO:0070041]; rRNA base methylation [GO:0070475]
Q8CZC4	Q8CZC4	unreviewed	Q8CZC4_STRR6	Uncharacterized protein	spr0073	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	189	
Q8CYE4	Q8CYE4	unreviewed	Q8CYE4_STRR6	Aquaporin Z	spr1605	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	186	
Q8DN79	Q8DN79	unreviewed	Q8DN79_STRR6	Transcriptional regulator-MarR family	marR spr1874	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	112	DNA-binding transcription factor activity [GO:0003700]; regulation of DNA-templated transcription [GO:0006355]
Q8CWQ0	Q8CWQ0	reviewed	RS15_STRR6	Small ribosomal subunit protein uS15 (30S ribosomal protein S15)	rpsO spr1467	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	89	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
P63385	P63385	reviewed	UVRA_STRR6	UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)	uvrA spr0171	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	943	cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; transmembrane transporter activity [GO:0022857]; zinc ion binding [GO:0008270]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]
Q8DNV1	Q8DNV1	unreviewed	Q8DNV1_STRR6	Beta-galactosidase subunit beta	spr1524	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	150	cytosol [GO:0005829]
Q8DN70	Q8DN70	unreviewed	Q8DN70_STRR6	ABC transporter ATP-binding protein/permease	ABC-NP spr1887	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	564	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; transmembrane transport [GO:0055085]
Q8DR69	Q8DR69	reviewed	MRAY_STRR6	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	mraY spr0305	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	326	plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
Q8DR85	Q8DR85	unreviewed	Q8DR85_STRR6	Phosphotransferase system sugar-specific EII component (EC 2.7.1.69)	PTS-EII spr0280	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	104	D-glucosamine PTS permease activity [GO:0103111]; metal ion binding [GO:0046872]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
Q8DNX7	Q8DNX7	unreviewed	Q8DNX7_STRR6	histidine kinase (EC 2.7.13.3)	hk01 spr1473	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	324	membrane [GO:0016020]; kinase activity [GO:0016301]; phosphorelay signal transduction system [GO:0000160]; phosphorylation [GO:0016310]
Q8DND0	Q8DND0	unreviewed	Q8DND0_STRR6	Transcriptional activator	plcR spr1803	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	299	DNA binding [GO:0003677]
P66420	P66420	reviewed	RS14_STRR6	Small ribosomal subunit protein uS14 (30S ribosomal protein S14)	rpsN spr0202	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	89	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q8DPX4	Q8DPX4	unreviewed	Q8DPX4_STRR6	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	rffD spr0961	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	431	NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; polysaccharide biosynthetic process [GO:0000271]
Q8DP85	Q8DP85	unreviewed	Q8DP85_STRR6	Degenerate transposase	spr1298	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	116	
Q8CYU8	Q8CYU8	unreviewed	Q8CYU8_STRR6	Surface anchored protein	spr0902	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	134	membrane [GO:0016020]
Q8CYW6	Q8CYW6	unreviewed	Q8CYW6_STRR6	Phage shock protein PspC N-terminal domain-containing protein	spr0810	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	100	plasma membrane [GO:0005886]
Q8DQ12	Q8DQ12	unreviewed	Q8DQ12_STRR6	Degenerate transposase	spr0899	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	46	
P59212	P59212	reviewed	RECX_STRR6	Regulatory protein RecX	recX spr1718	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	258	cytoplasm [GO:0005737]; regulation of DNA repair [GO:0006282]
P0A3Q8	P0A3Q8	reviewed	GLPF_STRR6	Glycerol uptake facilitator protein	glpF spr1988	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	234	plasma membrane [GO:0005886]; glycerol channel activity [GO:0015254]; glycerol transmembrane transport [GO:0015793]
Q8DPL9	Q8DPL9	reviewed	WALJ_STRR6	Exodeoxyribonuclease WalJ (EC 3.1.11.-)	walJ vicX yycJ spr1105	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	269	metal ion binding [GO:0046872]
Q8DQ11	Q8DQ11	unreviewed	Q8DQ11_STRR6	Cytochrome c-type biogenesis protein	ccdA spr0903	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	235	membrane [GO:0016020]; cytochrome complex assembly [GO:0017004]
Q8CZ95	Q8CZ95	unreviewed	Q8CZ95_STRR6	AzlC family protein	spr0145	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	198	plasma membrane [GO:0005886]; L-valine transmembrane transport [GO:1903785]
Q8DRF9	Q8DRF9	reviewed	METN_STRR6	Methionine import ATP-binding protein MetN (EC 7.4.2.11)	metN spr0149	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	353	plasma membrane [GO:0005886]; ABC-type D-methionine transporter activity [GO:0033232]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q8CYB0	Q8CYB0	unreviewed	Q8CYB0_STRR6	Nucleotidyl transferase AbiEii/AbiGii toxin family protein	spr1747	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	184	
Q8DP14	Q8DP14	unreviewed	Q8DP14_STRR6	Diadenylate cyclase (DAC) (EC 2.7.7.85) (Cyclic-di-AMP synthase) (c-di-AMP synthase)	dacA spr1419	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	292	plasma membrane [GO:0005886]; adenylate cyclase activity [GO:0004016]; ATP binding [GO:0005524]; diadenylate cyclase activity [GO:0106408]; cAMP biosynthetic process [GO:0006171]; second-messenger-mediated signaling [GO:0019932]
Q8DQ17	Q8DQ17	unreviewed	Q8DQ17_STRR6	Nudix hydrolase domain-containing protein	spr0892	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	181	cytosol [GO:0005829]; nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]
Q8DNN8	Q8DNN8	unreviewed	Q8DNN8_STRR6	ABC transporter membrane-spanning permease-sugar transporter	ABC-MSP spr1619	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	302	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
Q8CZ60	Q8CZ60	unreviewed	Q8CZ60_STRR6	Spermidine synthase	spr0407	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	71	
P66836	P66836	reviewed	SPEE_STRR6	Polyamine aminopropyltransferase (Putrescine aminopropyltransferase) (PAPT) (Spermidine synthase) (SPDS) (SPDSY) (EC 2.5.1.16)	speE spr0819	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	286	cytosol [GO:0005829]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; spermidine synthase activity [GO:0004766]; spermidine biosynthetic process [GO:0008295]
Q8CZB6	Q8CZB6	unreviewed	Q8CZB6_STRR6	DNA-binding protein	spr0097	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	82	
Q8CYL6	Q8CYL6	unreviewed	Q8CYL6_STRR6	Transposase	spr1297	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	64	
Q8DP76	Q8DP76	unreviewed	Q8DP76_STRR6	ABC transporter membrane-spanning permease-aspartate/glutamate transport	ABC-MSP spr1315	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	266	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]
Q8DQM9	Q8DQM9	unreviewed	Q8DQM9_STRR6	Regulatory function on capsule expression	cpsY spr0593	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	348	protein-DNA complex [GO:0032993]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]; regulation of DNA-templated transcription [GO:0006355]
Q8DPJ4	Q8DPJ4	reviewed	LEU3_STRR6	3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)	leuB spr1135	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	345	cytosol [GO:0005829]; 3-isopropylmalate dehydrogenase activity [GO:0003862]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; leucine biosynthetic process [GO:0009098]
Q8CZ04	Q8CZ04	unreviewed	Q8CZ04_STRR6	Lipoprotein	spr0617	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	267	membrane [GO:0016020]
Q8DRN3	Q8DRN3	reviewed	PLSX_STRR6	Phosphate acyltransferase (EC 2.3.1.274) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX spr0037	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	330	cytoplasm [GO:0005737]; phosphate:acyl-[acyl carrier protein] acyltransferase activity [GO:0043811]; fatty acid biosynthetic process [GO:0006633]; phospholipid biosynthetic process [GO:0008654]
Q8CYP4	Q8CYP4	unreviewed	Q8CYP4_STRR6	ABC transporter ATP-binding protein	spr1182	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	56	membrane [GO:0016020]
Q8DQL0	Q8DQL0	unreviewed	Q8DQL0_STRR6	ABC transporter membrane-spanning permease-glutamine transport	glnP spr0623	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	225	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]
Q8DN69	Q8DN69	reviewed	SYR_STRR6	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	argS spr1890	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	563	cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]
Q8DPN3	Q8DPN3	unreviewed	Q8DPN3_STRR6	DNA repair protein RecN (Recombination protein N)	recN spr1084	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	555	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; response to radiation [GO:0009314]; SOS response [GO:0009432]
Q8DQX3	Q8DQX3	unreviewed	Q8DQX3_STRR6	Integrase/recombinase	xerD spr0447	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	265	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]
Q8DN28	Q8DN28	unreviewed	Q8DN28_STRR6	Carbamate kinase	arcC spr1958	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	315	cytosol [GO:0005829]; carbamate kinase activity [GO:0008804]; arginine deiminase pathway [GO:0019546]; carbamoyl phosphate catabolic process [GO:0035975]; phosphorylation [GO:0016310]
Q8CYT1	Q8CYT1	unreviewed	Q8CYT1_STRR6	SMC faily protein	spr0954	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	150	
Q8DNZ1	Q8DNZ1	unreviewed	Q8DNZ1_STRR6	Major facilitator superfamily transporter-efflux	spr1453	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	383	membrane [GO:0016020]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
P63545	P63545	reviewed	APT_STRR6	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt spr1435	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	170	cytoplasm [GO:0005737]; adenine binding [GO:0002055]; adenine phosphoribosyltransferase activity [GO:0003999]; AMP binding [GO:0016208]; adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]
P65505	P65505	reviewed	NADD_STRR6	Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	nadD spr1592	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	209	ATP binding [GO:0005524]; nicotinamide-nucleotide adenylyltransferase activity [GO:0000309]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]; NAD biosynthetic process [GO:0009435]
Q8DMZ8	Q8DMZ8	unreviewed	Q8DMZ8_STRR6	ABC transporter ATP-binding protein-anion transport	ABC-NBD spr2002	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	242	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]
Q8DRK8	Q8DRK8	unreviewed	Q8DRK8_STRR6	VOC domain-containing protein	spr0066	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	284	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
Q8DP75	Q8DP75	unreviewed	Q8DP75_STRR6	ArsC family protein	spr1316	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	118	
Q8DMZ9	Q8DMZ9	unreviewed	Q8DMZ9_STRR6	Transcriptional regulator CtsR	ctsR spr2001	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	173	DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]
Q8DPW1	Q8DPW1	unreviewed	Q8DPW1_STRR6	DNA primase (EC 2.7.7.101)	dnaG spr0978	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	591	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; primosome complex [GO:1990077]; DNA binding [GO:0003677]; DNA primase activity [GO:0003896]; zinc ion binding [GO:0008270]; DNA replication, synthesis of RNA primer [GO:0006269]
Q8DRF8	Q8DRF8	unreviewed	Q8DRF8_STRR6	ABC transmembrane type-1 domain-containing protein	ABC-MSD spr0150	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	230	plasma membrane [GO:0005886]; D-methionine transport [GO:0048473]; transmembrane transport [GO:0055085]
Q8DP89	Q8DP89	unreviewed	Q8DP89_STRR6	ABC transporter, ATP-binding protein	ABC-N/P spr1290	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	581	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]
Q8CY88	Q8CY88	unreviewed	Q8CY88_STRR6	Sakacin A production response regulator	spr1850	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	207	
Q8CZA4	Q8CZA4	unreviewed	Q8CZA4_STRR6	Uncharacterized protein	spr0117	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	300	membrane [GO:0016020]
Q8DRP3	Q8DRP3	unreviewed	Q8DRP3_STRR6	tRNA-specific adenosine deaminase (EC 3.5.4.33)	tadA spr0022	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	155	tRNA-specific adenosine-34 deaminase activity [GO:0052717]; zinc ion binding [GO:0008270]; tRNA wobble adenosine to inosine editing [GO:0002100]
Q8CY98	Q8CY98	unreviewed	Q8CY98_STRR6	Peptidase M50 domain-containing protein	spr1769	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	309	membrane [GO:0016020]; proteolysis [GO:0006508]
Q8DQM0	Q8DQM0	reviewed	DIVIB_STRR6	Cell division protein DivIB	divIB spr0605	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	396	cell division site [GO:0032153]; plasma membrane [GO:0005886]; FtsZ-dependent cytokinesis [GO:0043093]
Q8DQU1	Q8DQU1	unreviewed	Q8DQU1_STRR6	Transcriptional antiterminator (BglG family)	licT spr0504	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	279	RNA binding [GO:0003723]; regulation of DNA-templated transcription [GO:0006355]
Q8DNW4	Q8DNW4	reviewed	SYI_STRR6	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS spr1502	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	930	cytosol [GO:0005829]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; isoleucyl-tRNA aminoacylation [GO:0006428]
Q8DQK0	Q8DQK0	unreviewed	Q8DQK0_STRR6	Aminopyrimidine aminohydrolase (EC 3.5.99.2)	tenA spr0634	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	230	cytosol [GO:0005829]; thiaminase activity [GO:0050334]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
P59214	P59214	reviewed	MALX_STRR6	Maltooligosaccharide ABC transporter solute-binding lipoprotein (Maltodextrin-binding protein) (Solute-binding protein MalX)	malX spr1918	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	423	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; carbohydrate transmembrane transporter activity [GO:0015144]; maltoheptaose binding [GO:2001071]; maltose binding [GO:1901982]; maltodextrin transmembrane transport [GO:0042956]; maltose transport [GO:0015768]
P65583	P65583	reviewed	NUSB_STRR6	Transcription antitermination protein NusB (Antitermination factor NusB)	nusB spr0390	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	140	cytosol [GO:0005829]; RNA binding [GO:0003723]; DNA-templated transcription termination [GO:0006353]; transcription antitermination [GO:0031564]
Q8CWR9	Q8CWR9	reviewed	RS1_STRR6	Small ribosomal subunit protein bS1 (30S Ribosomal protein S1)	rpsA spr0764	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	400	cytosolic small ribosomal subunit [GO:0022627]; mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q8DPA3	Q8DPA3	reviewed	LGT_STRR6	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase (EC 2.5.1.145)	lgt spr1269	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	262	plasma membrane [GO:0005886]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]
Q7ZAK4	Q7ZAK4	unreviewed	Q7ZAK4_STRR6	Autolysin (N-acetylmuramoyl-L-alanine amidase) (EC 3.5.1.28)	lytA spr1754	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	318	N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; cell wall organization [GO:0071555]; peptidoglycan catabolic process [GO:0009253]
Q8DRC6	Q8DRC6	unreviewed	Q8DRC6_STRR6	ABC transporter substrate-binding protein-iron transport, truncation	spr0224	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	64	
Q8DQ05	Q8DQ05	reviewed	PEPT_STRR6	Peptidase T (EC 3.4.11.4) (Aminotripeptidase) (Tripeptidase) (Tripeptide aminopeptidase)	pepT spr0913	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	406	cytosol [GO:0005829]; metallopeptidase activity [GO:0008237]; tripeptide aminopeptidase activity [GO:0045148]; zinc ion binding [GO:0008270]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508]
Q8DPE6	Q8DPE6	unreviewed	Q8DPE6_STRR6	ABC transporter ATP-binding/membrane spanning protein-multidrug resistance	ABC-NP spr1203	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	535	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]; transmembrane transport [GO:0055085]
